time,unprocessed_text,processed_text,uri_post,username,label,score
Wed Jun 05 15:27:19 +0000 2024,@flvffytae Banyak yang pake jasaku untuk daftar msib dan magang mandiri silahkan!,flvffytae pake jasa daftar msib magang mandiri silah,https://x.com/gaksukacoklattt/status/1798376060033368403,gaksukacoklattt,NEUTRAL,0.999640703201294
Wed Jun 05 15:26:23 +0000 2024,@flvffytae Banyak yang bikin di aku buat msib dan magang mandiri kak,flvffytae bikin msib magang mandiri kak,https://x.com/gaksukacoklattt/status/1798375822824513944,gaksukacoklattt,NEUTRAL,0.9996601343154907
Wed Jun 05 14:38:04 +0000 2024,@R_AdelJKT48 Hari ini ngopi sambill bahas magang msib semoga keterimaa yaaa https://t.co/8kmJ6EyVlH,radeljkt48 ngopi sambill bahas magang msib moga keterimaa yaaa httpstco8kmj6eyvlh,https://x.com/hanifkitingg/status/1798363663713354158,hanifkitingg,NEUTRAL,0.9996682405471802
Wed Jun 05 14:32:32 +0000 2024,magang msib semoga keterima di perusahaan yang ngga toxic lingkungannya,magang msib moga terima usaha ngga toxic lingkung,https://x.com/babooyen2/status/1798362271741268453,babooyen2,NEUTRAL,0.9995152950286865
Wed Jun 05 14:23:52 +0000 2024,need jasa review dan bantu perbaiki cv untuk magang msib. yang profesional aja joki anak sma pls jgn rep #zonatugas #zonauang #zonaba,need jasa review bantu baik cv magang msib profesional aja joki anak sma pls jgn rep zonatugas zonauang zonaba,https://x.com/jametjatim/status/1798360092800336170,jametjatim,NEUTRAL,0.9907211065292358
Wed Jun 05 14:13:36 +0000 2024,@baekprefecture @tanyakanrl kak mjb aku mau daftar msib 7 tapi blm ada rek mandiri itu mempengaruhi penilaian ga ya kalo aku pilih magang? atau cari amannya bikin aja?,baekprefecture tanyakanrl kak mjb daftar msib 7 blm rek mandiri pengaruh nilai ga ya kalo pilih magang cari aman bikin aja,https://x.com/greeliia/status/1798357507347464643,greeliia,NEUTRAL,0.9711078405380249
Wed Jun 05 14:09:28 +0000 2024,loker magang unpaid kaya gini tuhh banyak bgtt dan mulai dinormalisasikan,loker magang unpaid kaya gin tuhh bgtt normalisasi,https://x.com/moonrv__/status/1798356466547712363,moonrv__,NEUTRAL,0.8937826752662659
Wed Jun 05 13:42:24 +0000 2024,abis ngelamar di msib ga sengaja liat pt yang kriteria soft skillnya pengalaman minimal finance 1 tahun mikir ga sih? apa mereka gatau ini tuh buat mhs yang notabenenya mau magang dan belum ada pengalaman malah minta pengalaman setahun hadeh,abis ngelamar msib ga sengaja liat pt kriteria soft skillnya alam minimal finance 1 mikir ga sih gatau tuh mhs notabene magang alam alam tahun hadeh,https://x.com/mbambabeat/status/1798349654847070488,mbambabeat,NEGATIVE,0.999693751335144
Wed Jun 05 13:30:08 +0000 2024,capekk bgt hari ini full ngurusin daftar msib magang + masuk kelas 9sks . hahahihi eh.. udah mau magang aja,capekk bgt full ngurusin daftar msib magang masuk kelas 9sks hahahihi eh udah magang aja,https://x.com/ddrooomms/status/1798346567625453688,ddrooomms,NEGATIVE,0.9970133304595947
Wed Jun 05 13:14:54 +0000 2024,hi aku masih open jasa review proofread cv utk msib batch 7 yaa. aku alumni msib batch 4&amp;5. cv-ku jg tembus bbrp perusahaan besar kaya Nestle Lazada Kompas GoTo Telkom dll. utk fee 5k-25k udh tmsk free konsul &amp; revisi sepuasnya tanpa limit. #zonauang kampus merdeka magang,hi open jasa review proofread cv utk msib batch 7 yaa alumni msib batch 4amp5 cvku jg tembus bbrp usaha kaya nestle lazada kompas goto telkom dll utk fee 5k25k udh tmsk free konsul amp revisi puas limit zonauang kampus merdeka magang,https://x.com/zsylsn/status/1798342734740365419,zsylsn,NEUTRAL,0.9995077848434448
Wed Jun 05 12:30:36 +0000 2024,Ugm_fess gais mau nanya yg msib itu kira kira selama periode magang bolehhh izinnn klo misalnya ada keperluan kuliah gakk yaa?,ugmfess gais nanya yg msib periode magang bolehhh izinnn klo perlu kuliah gakk yaa,https://x.com/UGM_FESS/status/1798331588218094037,UGM_FESS,NEGATIVE,0.9949624538421631
Wed Jun 05 12:23:43 +0000 2024,ges info PKL/magang buat jurusan mesin dong selain msib:(,ges info pklmagang jurus mesin msib,https://x.com/benuaira/status/1798329855312015618,benuaira,NEUTRAL,0.9996365308761597
Wed Jun 05 12:07:37 +0000 2024,Program Magang Merdeka &amp; Studi Independen Bersertifikat (MSIB) Batch 7 akan segera ditutup! Jangan lewatkan kesempatan emas untuk dapat pengalaman di jenjang profesional! https://t.co/2103iatUpr https://t.co/1DrzkfA5gf,program magang merdeka amp studi independen sertifikat msib batch 7 tutup lewat sempat emas alam jenjang profesional httpstco2103iatupr httpstco1drzkfa5gf,https://x.com/loker_subsdagre/status/1798325805149540760,loker_subsdagre,NEUTRAL,0.9996902942657471
Wed Jun 05 12:06:41 +0000 2024,Malam semuanyaa kalo ada yang mau dibantu rapihin/dibuatin linkedin nya bisa PC akuu yaa data semua dijamin aman kalian tinggal kasih sertif/dokumentasi kegiatan untuk kata2 dari awal sampai akhir tinggal terima jadi terutama buat yg lagi mau daftar MSIB #MSIB #magang,malam semuanyaa kalo bantu rapihindibuatin linkedin nya pc akuu yaa data jamin aman tinggal kasih sertifdokumentasi giat kata2 tinggal terima yg daftar msib msib magang,https://x.com/vnss_03/status/1798325566724354552,vnss_03,NEUTRAL,0.9738805890083313
Wed Jun 05 11:19:38 +0000 2024,katanya kalo mau dapetin sesuatu harus kehilangan sesuatu yh mungkin gw kehilangan si kucril krn mau dapetin offering magang msib,kalo dapetin hilang yh gw hilang si kucril krn dapetin offering magang msib,https://x.com/hopelessrematic/status/1798313726787068197,hopelessrematic,NEUTRAL,0.962137758731842
Wed Jun 05 11:17:13 +0000 2024,AAAA mama aku approve buat daftar bismillah ya Allah kasi aku kesempatan ikut magang MSIB,aaaa mama approve daftar bismillah ya allah kasi sempat magang msib,https://x.com/Cryybbyy7/status/1798313120898879724,Cryybbyy7,NEUTRAL,0.9994989633560181
Wed Jun 05 10:42:59 +0000 2024,INFORMATION CENTER] Halo Sobat Mene! Ada kabar menarik nih‼️ Program Magang Bersertifikat @lokalate MSIB Kampus Merdeka Batch 7 di #RumahKedua sudah dibuka loh Tunggu apalagi? Ayo swipe ke kiri untuk informasi lebih lanjutnya dan daftarkan dirimu sekarang juga https://t.co/CuydujLgbe,information center halo sobat mene kabar tarik nih program magang sertifikat lokalate msib kampus merdeka batch 7 rumahkedua buka loh tunggu ayo swipe kiri informasi daftar diri httpstcocuydujlgbe,https://x.com/HMDMUnand/status/1798304506775830623,HMDMUnand,NEUTRAL,0.999669075012207
Wed Jun 05 10:41:35 +0000 2024,Banyak yang nanya soal msib di bcf ini gimana caranya aku bisa lolos di magang ini? Kalau kalian masih mau nanya seputar msib di bcf boleh aja langsung DM aku nanti bakal aku jawab Tapi maap ya kalau slow respon karena jarang buka Twitter,nanya msib bcf gimana lolos magang nanya putar msib bcf aja langsung dm maap ya slow respon jarang buka twitter,https://x.com/Jjhminn/status/1798304150515773832,Jjhminn,NEUTRAL,0.9989250302314758
Tue Jun 04 15:23:38 +0000 2024,@ambalruonx kak mau nanya ada ngga ya kira2 magang msib yg hybrid dan offline nya 3 bulan,ambalruonx kak nanya ngga ya kira2 magang msib yg hybrid offline nya 3,https://x.com/helloofie/status/1798012746585583723,helloofie,NEUTRAL,0.9996507167816162
Tue Jun 04 15:20:04 +0000 2024,@sindi_rinata haloo kak sorry for the late response alhamdulillah aman kak punyaku ga jadi masalah di mitra &amp; sekarang lagi magang msib batch 6 heheh,sindirinata haloo kak sorry for the late response alhamdulillah aman kak punya ga mitra amp magang msib batch 6 heheh,https://x.com/didiskonan/status/1798011845594521746,didiskonan,NEUTRAL,0.9101635813713074
Tue Jun 04 15:19:57 +0000 2024,Malam all;) buat temen2 msib yg lagi daftar program magang kampus merdeka aku open nih buat: 1. Review CV 2. Upgrade CV ats friendly 3. Diskusi CV All of this bakal sharing via meeting ya. (alumni msib dan full time di tech comp) WA y link di bio #zonauang #zonajajan #msib,malam all temen2 msib yg daftar program magang kampus merdeka open nih 1 review cv 2 upgrade cv ats friendly 3 diskusi cv all of this sharing via meeting ya alumni msib full time tech comp wa y link bio zonauang zonajajan msib,https://x.com/mentoringcv/status/1798011819392655361,mentoringcv,NEUTRAL,0.9996811151504517
Tue Jun 04 15:19:26 +0000 2024,Masih open yaa buat temen2 yang lagi lamar kerjaan atau magang (msib etc) dan struggle dalam perbaikan CV bisa di aku yak Aku open lengkap dgn meeting 1. Review CV 2. Upgrade CV 3. Diskusi Aku kerja di multinational comp. WA y link di bio #zonauang #zonajajan,open yaa temen2 lamar kerja magang msib etc struggle baik cv yak open lengkap dgn meeting 1 review cv 2 upgrade cv 3 diskusi kerja multinational comp wa y link bio zonauang zonajajan,https://x.com/mentoringcv/status/1798011688920530948,mentoringcv,NEUTRAL,0.9996806383132935
Tue Jun 04 15:07:36 +0000 2024,@sandiskve YA SEMUA TERMASUK apalagi msib info2 dari kampus smt depan tuh gua full magang 20 sks dikonversi,sandiskve ya msib info2 kampus smt tuh gua full magang 20 sks konversi,https://x.com/drankdreamer/status/1798008710499102803,drankdreamer,NEUTRAL,0.999178946018219
Tue Jun 04 14:38:00 +0000 2024,@adaaaaiiiii kan kurikulum merdeka ada beberapa yaa kak. ada MSIB (Magang/Studi Independen Bersertif) Kampus Mengajar dll Nah itu tergantung kebijakan masing2 prodi konversi nya berapa. Kemarin aku ikut studi indep. bisa 20 sks konversi,adaaaaiiiii kurikulum merdeka yaa kak msib magangstudi independen bersertif kampus ajar dll gantung bijak masing2 prodi konversi nya kemarin studi indep 20 sks konversi,https://x.com/boobizie_/status/1798001260844748941,boobizie_,NEUTRAL,0.998801589012146
Tue Jun 04 14:04:26 +0000 2024,bingung milih mitra buat magang msib soalnya aku jurusan sosiologi,bingung milih mitra magang msib jurus sosiologi,https://x.com/ngambisdlu_/status/1797992812010688853,ngambisdlu_,NEGATIVE,0.9975399971008301
Tue Jun 04 13:57:01 +0000 2024,braw! siapa yang mau magang atauu msib di luar malang semester depan aku ada rencana nyewain tempat di kosku buat di titipin barang kalian ada yang mauu ga? murah ko bisa rep ya ntar ku dm,braw magang atauu msib malang semester rencana nyewain kosku titipin barang mauu ga murah ko rep ya ntar ku dm,https://x.com/ubsansfess/status/1797990945104998610,ubsansfess,NEGATIVE,0.9996457099914551
Tue Jun 04 12:32:30 +0000 2024,@JINWOXK @collegemenfess Hii kak aku lagi random search terus ketemu tweet kaka boleh tanya tanya mengenai magang di seameo qitep?,jinwoxk collegemenfess hii kak random search ketemu tweet kaka magang seameo qitep,https://x.com/zhootingstar/status/1797969677441995184,zhootingstar,NEUTRAL,0.9996943473815918
Tue Jun 04 12:20:51 +0000 2024,apkh ak harus ikut magang msib ugh ,apkh ak magang msib ugh,https://x.com/kulaafoxglove/status/1797966747850686600,kulaafoxglove,NEGATIVE,0.5541666150093079
Tue Jun 04 12:00:02 +0000 2024,[INFO - MSIB] Hi Toyota Friends! Toyota-Astra Motor membuka lowongan magang MSIB untuk periode 6 Agustus - 20 Desember 2024! Inilah kesempatanmu untuk belajar dan berkembang bersama Toyota-Astra Motor. Yuk simak syarat dan ketentuanya di https://t.co/TS1VIlAjE7 https://t.co/NhnfX12lWq,info msib hi toyota friends toyotaastra motor buka lowong magang msib periode 6 agustus 20 desember 2024 sempat ajar kembang toyotaastra motor yuk simak syarat ketentuanya httpstcots1vilaje7 httpstconhnfx12lwq,https://x.com/ITBCareerCenter/status/1797961507298541651,ITBCareerCenter,NEUTRAL,0.9995989203453064
Tue Jun 04 11:49:15 +0000 2024,Eh eh kamu udah tau belum perusahaan mitra MSIB yang sesuai sama jurusan kamu?? Sini sinii MinGrou mau kasih tau infonya bagi kamu mahasiswa rumpun sosial! - a thread #RumpunSosial #MSIB #MSIBBatch7 #MagangKampusMerdeka #GrouYourCareer #Sutarman #Nathan #Timnasday,eh eh kamuudah tau usaha mitra msibyang sesuai jurus sini mingrou kasih tau info mahasiswa rumpun sosial a thread rumpunsosial msib msibbatch7 magangkampusmerdeka grouyourcareer sutarman nathan timnasday,https://x.com/groucareer/status/1797958792065462285,groucareer,NEUTRAL,0.9986727237701416
Tue Jun 04 11:38:37 +0000 2024,mau msib di jakarta mau magang di luar negeri menang lomba perpajakan,msib jakarta magang negeri menang lomba paja,https://x.com/karlinfisya/status/1797956117999612046,karlinfisya,NEUTRAL,0.9996625185012817
Tue Jun 04 11:32:34 +0000 2024,@collegemenfess magang mandiri : dapet ilmu konversi energi terbarukan finite element CAD magang msib: dapet ilmu penanggulangan bencana wkwkwk,collegemenfess magang mandiri dapet ilmu konversi energi baru finite element cad magang msib dapet ilmu tanggulang bencana wkwkwk,https://x.com/kadeharakzuha/status/1797954595731468449,kadeharakzuha,NEUTRAL,0.9996778964996338
Tue Jun 04 10:02:26 +0000 2024,punten senderkan inha Allah smstr depan msib (doain lolos ya) semisal nih amit2 gak lolos pengganti kegiatan msib yg worth apaya? butuh yg sks + duit + magang wkwkwk please saranin yaa,punten sender inha allah smstr msib doain lolos ya nih amit2 gak lolos ganti giat msib yg worth apaya butuh yg sks duit magang wkwkwk please saranin yaa,https://x.com/ipb_menfess/status/1797931913124196606,ipb_menfess,NEGATIVE,0.9370145797729492
Tue Jun 04 09:58:26 +0000 2024,#Travelxism #SustainableTourism #Jogja #Magang #MagangJogja #MSIB #MSIBBatch7 #KampusMerdeka,travelxism sustainabletourism jogja magang magangjogja msib msibbatch7 kampusmerdeka,https://x.com/travelxism/status/1797930903957856433,travelxism,NEUTRAL,0.9995824694633484
Tue Jun 04 09:48:00 +0000 2024,Nantikan informasi lengkapnya dengan mengikuti akun ini! Kami tunggu kehadiran #SobatIntelligence pada Batch selanjutnya! #widyarobotics #magang #msib #intern #internship #ai #msib7 #robotics #msibbatch7 #magangjogja #kampusmerdeka https://t.co/0YkjjplbLU,nanti informasi lengkap ikut akun tunggu hadir sobatintelligence batch widyarobotics magang msib intern internship ai msib7 robotics msibbatch7 magangjogja kampusmerdeka httpstco0ykjjplblu,https://x.com/widyarobotics/status/1797928280747811075,widyarobotics,NEUTRAL,0.9996912479400635
Tue Jun 04 09:47:59 +0000 2024,Gimana? Sudah siap menjadi bagian dari MSIB Batch 7 di Widya Robotics? #widyarobotics #magang #msib #intern #internship #ai #msib7 #robotics #msibbatch7 #magangjogja #kampusmerdeka https://t.co/Hk86Stoob0,gimana msib batch 7 widya robotics widyarobotics magang msib intern internship ai msib7 robotics msibbatch7 magangjogja kampusmerdeka httpstcohk86stoob0,https://x.com/widyarobotics/status/1797928277144973324,widyarobotics,NEUTRAL,0.9994297623634338
Tue Jun 04 09:47:58 +0000 2024,Penasaran dengan apa saja yang mereka dapatkan selama periode magang MSIB Batch 6 di Widya Robotics? Yuk simak reviewnya di atas! #widyarobotics #magang #msib #intern #internship #ai #msib7 #robotics #msibbatch7 #magangjogja #kampusmerdeka https://t.co/Ajbyx2eMcm,penasaran dapat periode magang msib batch 6 widya robotics yuk simak reviewnya widyarobotics magang msib intern internship ai msib7 robotics msibbatch7 magangjogja kampusmerdeka httpstcoajbyx2emcm,https://x.com/widyarobotics/status/1797928273193975894,widyarobotics,NEUTRAL,0.9995649456977844
Tue Jun 04 09:47:57 +0000 2024,Tidak terasa MSIB Batch 6 akan segera berakhir. #widyarobotics #magang #msib #intern #internship #ai #msib7 #robotics #msibbatch7 #magangjogja #kampusmerdeka https://t.co/8CKTPCvGN5,msib batch 6 widyarobotics magang msib intern internship ai msib7 robotics msibbatch7 magangjogja kampusmerdeka httpstco8cktpcvgn5,https://x.com/widyarobotics/status/1797928269104529872,widyarobotics,NEUTRAL,0.9995558857917786
Tue Jun 04 09:12:56 +0000 2024,Saran harus magang buat msib dimana lagi BINGUNG,saran magang msib mana bingung,https://x.com/kanniemovingon/status/1797919457001808210,kanniemovingon,NEGATIVE,0.9998145699501038
Tue Jun 04 08:33:24 +0000 2024,joki tugas t.340 jasa rapiin desain design elevate portfolio portofolio msib merdeka belajar magang mbkm cv ats creative kerja intern internahip magang part time murah https://t.co/YZtffWk1tF,joki tugas t340 jasa rapiin desain design elevate portfolio portofolio msib merdeka ajar magang mbkm cv ats creative kerja intern internahip magang part time murah httpstcoyztffwk1tf,https://x.com/jenoseno/status/1797909504597872775,jenoseno,NEUTRAL,0.9992228746414185
Tue Jun 04 08:33:06 +0000 2024,joki tugas t.339 jasa rapiin desain design elevate portfolio portofolio msib merdeka belajar magang mbkm cv ats creative kerja intern internahip magang part time murah https://t.co/Hpw5RSb0Mn,joki tugas t339 jasa rapiin desain design elevate portfolio portofolio msib merdeka ajar magang mbkm cv ats creative kerja intern internahip magang part time murah httpstcohpw5rsb0mn,https://x.com/jenoseno/status/1797909432153809220,jenoseno,NEUTRAL,0.9992996454238892
Tue Jun 04 07:26:59 +0000 2024,bingung banget dimana magang mana msib dibali dikit banget,bingung banget mana magang msib bal dikit banget,https://x.com/Aldiidek/status/1797892791173087420,Aldiidek,NEGATIVE,0.9966080188751221
Tue Jun 04 07:21:59 +0000 2024,@UPIfess gabisa nderr kl msib itu gaboleh kl pas magang km dinyatakan lulus,upifess gabisa nderr kl msib gaboleh kl pas magang km nyata lulus,https://x.com/notasur/status/1797891533448040873,notasur,NEUTRAL,0.9806703329086304
Tue Jun 04 06:46:09 +0000 2024,️manifesting️ keterima magang MSIB semoga ini jadi kabar baik di bulan juli sekaligus jadi hadiah ulang tahunku. astungkara,manifesting terima magang msib moga kabar juli hadiah ulang tahun astungkara,https://x.com/studieytwt/status/1797882517653237997,studieytwt,NEUTRAL,0.9997077584266663
Tue Jun 04 06:12:18 +0000 2024,my last chance to get accepted in msib! semester 7 harus kkn dan magang aku dah ambil keputusan ga daftar kkn dulu karena beneran berharap dapet kursi di company impian lewat msib ,my last chance to get accepted in msib semester 7 kkn magang dah ambil putus ga daftar kkn beneran harap dapet kursi company impi msib,https://x.com/secoletter/status/1797873998598156603,secoletter,NEUTRAL,0.9996793270111084
Tue Jun 04 05:33:25 +0000 2024,@irfan3 2020 covid full wfh banyak intern flexible banget jadi banyak yang manfaatin. Skrg udah ga se sering itu tapi ada msib sih buat nambah pengalaman magang mah,irfan3 2020 covid full wfh intern flexible banget manfaatin skrg udah ga msib sih nambah alam magang mah,https://x.com/kerapubakar/status/1797864210791317866,kerapubakar,NEGATIVE,0.920087993144989
Tue Jun 04 04:09:13 +0000 2024,Gek ndang daftar Dab Kapan lagi magang di @detikcom Buruan daftar melalui MSIB Batch 7 yang buka dari tanggal 26 April hingga 10 Juni. Dapatkan pengalaman yang menarik kesempatan untuk belajar dan dapat mentor yang expert di bidangnya #infomagang https://t.co/avxyjuzqLg,gek ndang daftar dab magang detikcom buru daftar msib batch 7 buka tanggal 26 april 10 juni dapat alam tarik sempat ajar mentor expert bidang infomagang httpstcoavxyjuzqlg,https://x.com/detikjogja_/status/1797843021557580024,detikjogja_,NEUTRAL,0.9987782835960388
